NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,NU_NOTA_TOTAL,DESEMPENHO_SATISFATORIO
210055508096,2022,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,612.6,651.7,585.1,653.0,CDDCBACBDAADCBEDEBABECEDBEAABEDBCBBDBACBEDCCE,DEDAADDBDEBBBDDDAEABCBBCACEDADEACBDDEBBECEACD,CDBEDBEAEDEEBBEEADAAEAEAEACDBCEDEACBBCBADACCC,CCCCBDCBC.BCBEACDCDB.BBDBBCCACCCBBCCACCCEEBBD,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,160.0,180.0,140.0,200.0,200.0,880.0,1,1,0,1,3.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,676.48,Desempenho satisfatório(condição social média)
210055707812,2022,4,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,1058.0,1067.0,,0.0,570.4,597.7,0.0,,DECAAABCBBCBADDADEACDBBECCDDBEEAEECCEDBBBAADA,CDBBDBABBDBEBDCABBAEACECAABDBEEABACBBDBDDACCC,,0,,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,0,A,B,C,A,A,B,B,A,A,B,A,B,C,A,A,1,A,0,1,233.61999999999998,Desempenho satisfatório(condição social média)
210056617482,2022,3,M,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,0,0,1,1,6.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210055765331,2022,4,M,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,0,0,0,0,4.0,0,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210056687638,2022,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,423.6,580.3,526.8,487.6,BCCDBCCAABDAAEBDEDEEEADEDCCEDCCBABBCEBEECCACD,AECCAEBEDBAAEBBCAAAEBECDBECAEBBECBBDAADDEACAB,AAECBBCBDBCBEBCBACEACEEABADAAECAECDDADBAADAAB,BCCCDBBACCCBEEEEDEBACAEDADEABCDECAEEADBDCEDBD,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,100.0,120.0,80.0,120.0,120.0,540.0,0,0,0,0,4.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,511.65999999999997,Desempenho satisfatório(condição social média)
210058004221,2022,5,F,1,3,1,2,0,2,2.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,0,0,0,1,6.0,0,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210057799215,2022,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,405.1,365.3,480.0,408.2,ABDDBDCDDDBCBDBDBACDCAEDDAEABBDBBABBDCBAABEBD,CDBBDCBDAEAABACBDACABCBDEAADABDACDAEADCADBDAE,EEECACBBCACAABCACDDCAAAACEBABCEABBBDDBABCCCEA,EEBEADBADEACEBDABCEBAADBEDDBDAECDBBAEEBAAADEB,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,120.0,140.0,140.0,620.0,1,0,0,0,2.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,455.7200000000001,Desempenho insatisfatório(condição social média)
210057389935,2022,4,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,489.7,555.2,566.1,639.5,ABECCCADDBBBABDBCECCBDEDEEBCACEABABEAECCCACDB,EDBABBADBDECBEBDCBEDAADCEEADCEAABCECBDDDAABCC,EEDBDDDBCADAACEAADBCECECBABACAEABCECCCABBEEBA,BBECACAADBCAEAADAAADCDBABABACABCBCCBCDEAEBDBE,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,200.0,120.0,160.0,120.0,680.0,0,1,0,0,6.0,1,A,B,D,B,B,B,A,A,A,A,A,A,B,A,A,1,A,1,1,586.1,Desempenho satisfatório(condição social média)
210056437923,2022,5,M,1,2,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,2.0,0,D,B,C,A,B,B,A,A,A,B,C,A,B,B,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210055769905,2022,4,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,4.0,0,A,A,B,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210057841430,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,1,0,1,0,3.0,0,B,A,C,A,B,B,A,A,A,A,A,A,A,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210056450073,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,0,0,0,0,4.0,0,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,1,A,0,0,0.0,Outro perfil
210056377668,2022,3,F,1,3,1,2,0,2,2.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,5.0,0,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210055483752,2022,4,M,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,1,0,0,0,2.0,0,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,1,A,0,0,0.0,Outro perfil
210057965824,2022,6,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,1,0,1.0,0,A,B,B,A,A,A,A,A,A,A,A,A,B,B,A,1,A,0,0,0.0,Desempenho satisfatório(condição social média)
210055723722,2022,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,448.1,537.9,554.1,549.4,CCECCCEDEAEECAEBAEAEAAAEEBAAAEADADCCABEDACBAC,ABBACEEDDEBDCDDADEABCADCEDDCADBAEECDBCEEBCCEC,CDDBCDAABDCDBDDDABEEEDEACEDCBEECEADEAABEDACBC,BADABAEBBDCEBADBDBCBBCCEBDDDDCEBDABECADDDECBC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,140.0,200.0,140.0,160.0,200.0,840.0,0,0,0,0,3.0,0,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,1,A,1,1,585.9,Desempenho satisfatório(condição social média)
210056587172,2022,2,M,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,1,0,1,8.0,0,A,B,D,A,A,A,A,A,A,A,A,A,A,A,A,0,A,0,1,0.0,Desempenho satisfatório(condição social média)
210055715156,2022,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,521.1,567.9,479.7,480.4,ACDADBCCBCBCEABCBBCDACBBABBEAEBEBBECACBCDAEDA,DAACADDAEDADEBDEABABEDDDAABCCEDAAACBCEAADCBCA,ADEBCECDACCBBCBBBCDEECBBCCBCCABAACAAACDDBAACB,DCCEBDDEEBACEDBDBEBBCBBBCDBCCCACCDDBBECCDAABB,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,160.0,140.0,160.0,180.0,800.0,0,1,0,0,2.0,0,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,1,A,0,1,569.8199999999999,Desempenho satisfatório(condição social média)
210055561470,2022,1,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,474.1,415.4,427.2,434.3,ADAACCDBEAECBBACDBECCAEBDCADBABCBEBCDDAEDAEAD,ECADBDEBADBEAECEACEADEBDBAEDBACAEBDBADEBDAECE,DAEAADEBCAAACDBDBADECEBDCAEADBDBEBADECDBEBADC,AEBDADCCEACADEBCADEDBECACBEACEDEACBDBADEACDBC,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,140.0,80.0,100.0,140.0,540.0,1,1,0,1,3.0,0,A,C,D,A,A,B,B,B,A,B,A,A,C,B,B,1,A,0,1,458.2,Desempenho satisfatório(condição social média)
210055747883,2022,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1088.0,1058.0,1067.0,1077.0,363.9,475.6,390.3,409.4,CDACCDEBABDACDBCDCDEEEEAACECABCDBCDEDAAAABCAE,CACBCAEBEBACAACBDAACABEABEDBBCEAEDCDCBEABCBCE,BDEDDEDBDDBAACDAEBACAABADBADBDEBBABDCCAEBEBBD,BDCCEBBBEBEBBBACCBBCDDCACBEEAECDCADEACDEDCCEB,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,140.0,100.0,100.0,100.0,20.0,460.0,1,1,0,0,2.0,0,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,1,A,0,1,419.84,Desempenho satisfatório(condição social média)
210057355810,2022,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,553.4,520.9,445.6,432.7,DABADDCEDBCCEECEAAEACCCEABBBADAABADBBDBEDACBB,CCAABADEACAAEBCBAEABCDDAAAEADEABCCCCABAEDACCD,ABADECBDABACCDCABEBAAADCBEEEBACAEDDDADADAEEEA,DBEDCBAEEAEDCEBBCCAEABAEDAABDADBAEDCBECAEBAED,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,120.0,120.0,120.0,80.0,560.0,1,1,0,1,3.0,0,A,C,D,B,A,B,A,B,A,A,A,A,B,A,A,1,A,1,1,502.5200000000001,Desempenho satisfatório(condição social média)
210056422635,2022,4,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,506.2,421.0,386.2,447.0,DDDBEBEECCEABBABAAACDBCADBEDEEBBCADAADCCEABAA,ACEDBDBDAABBAEBDAECCBBCEEBBDECECDEADDDBCBAAAE,BCACDAEEBAAAEBDBCDEAEEEBCEAAEEADBEBBECDBCCDEA,BBEEEBEDACDCCADCEDBBEDDCCCACCEEEEBADBDBDAADAE,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,180.0,120.0,120.0,120.0,660.0,1,1,1,1,8.0,0,A,B,D,B,A,B,A,A,A,A,A,A,B,A,A,1,A,1,1,484.08000000000004,Desempenho satisfatório(condição social média)
210057104923,2022,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,478.0,540.7,417.3,670.1,BBEACECBADDDCECCCEECCECEEEBAECAAEAACCADAAACCE,BBACCBDACEBEECDEBAEBADDDAEBEBBEDCACCEDCDBBDCE,BCEEDEBDAEADDCBBBCDACCCDECEDEDBACBBCEDADCCBCC,CBDCECDBECACECBCAEEBBAEDDDBBBEAEDBCBCECDDEDBC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,200.0,180.0,200.0,200.0,940.0,0,1,1,0,3.0,0,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,1,A,0,1,609.22,Desempenho satisfatório(condição social média)
210055255111,2022,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,639.0,663.6,638.4,690.8,CCECDBDABCAABECBBDCCCBCBDDEBCEBDAADEACDABBDBB,EAACBCDDBBECEABBCAEBAEACDEEDADBDDDEACDEDAAADB,DEDDBDDBCACAECAAEDCCEAECBCBEACEABDBCCCEBBECBB,BEEBACABDCCCBBBDCDCBCECACBCBECACBEBCDDECDCBDD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,180.0,200.0,180.0,920.0,1,1,1,1,3.0,1,A,C,D,B,A,B,B,B,A,A,A,A,B,A,B,1,A,1,1,710.36,Satisfatório(condição social alta)
210055620245,2022,2,M,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,548.9,580.0,549.5,581.5,DCEADBADCDBABBCCDBCCCDBBEDCDDDBDECBCBEEABCBCA,ECBCBDCDCDDCBBCBEEEBABACCCBDEAECDDCABCEDAAADE,CDCDBDDBCAEADEEEDDBCAEAABDBEAABAEEABBCCBEECBB,BEBAECABDCCACBCDDCADDDDCCBDBCBDCCDEBCDEBADBCC,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,140.0,120.0,200.0,800.0,0,1,0,0,3.0,0,A,B,D,A,A,B,B,A,A,B,A,A,B,A,A,1,A,1,1,611.98,Desempenho satisfatório(condição social média)
210055670143,2022,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,409.1,486.5,435.8,455.2,ABCBDBDCACBBBEBDAAABEBDDCAEBDACBAABCBECEAEADD,DDDCEEECAAEDAADDAAEDCEECDDEEBBBECAAEBAADABCAC,BCCDACAADBDAAACDACEACAAABEAABEEAACAAADCACBCCE,CCEEEBAEEEEEBEADDAAABADAAAEDDBBEBEECEABEEEBBA,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,180.0,120.0,120.0,140.0,680.0,0,0,0,0,3.0,0,A,B,C,A,B,B,A,A,A,B,A,A,B,B,A,1,B,0,1,493.32000000000005,Desempenho satisfatório(condição social média)
210055649882,2022,6,F,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1085.0,1057.0,1068.0,1075.0,448.2,536.7,550.8,377.6,ABDBCDEDADBBADCDEDACAABBBCBCDBECBDBABEADBDBEA,CBDCCBDEDDCBADEDAAADBABDEBDEABBCADEEBAECAAEAC,ABEBDCCDDACABECBDAEAEEDECADAECEBAECEADBACDEAD,CBBABDCBACEBCBAADEDBBDEABADBEEACDAEEBCDADEEAB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,100.0,120.0,100.0,80.0,40.0,440.0,0,0,0,0,5.0,0,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,470.66,Outro perfil
210056566344,2022,2,F,1,1,1,2,0,2,2.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,1056.0,1066.0,,0.0,516.7,583.4,0.0,,EBBBBADDDBEBDDBDEADEACADECADBCECDACCEBDDABECC,AAEAADEBCACADDAAADEBCDEAADBECBDA*DBCDAABEEEBB,,1,,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,,1.0,100.0,200.0,120.0,120.0,140.0,680.0,1,0,1,0,5.0,0,A,B,C,A,B,B,B,A,A,B,A,A,B,A,A,1,A,0,1,356.02,Desempenho satisfatório(condição social média)
210057765820,2022,2,F,1,1,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,538.4,599.4,576.6,649.3,DBACCCBBCDBABBEDBACEBDEDBDACDEEDADBAACBADADCB,EBCCBADDCADCCABBCEEDACACECDDAEBDDCEAAEEDAEADB,EECDBDEBCAEABEAEEDABACEABCBEEBAADDECCDDBAEEBB,BBEDABCBDDCBBAADCBCDCAECCDDBCBDEEBBBDACEEDCCD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,160.0,200.0,160.0,880.0,1,1,0,1,4.0,0,B,D,D,C,A,B,B,B,B,B,A,A,C,B,A,1,B,1,1,648.74,Desempenho satisfatório(condição social média)
210056659585,2022,4,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,1056.0,1066.0,,0.0,332.7,361.8,0.0,,EEBADDCADCBABADBADCECBCBDADBCDBAECDDADADE.BDA,EEDDDDEEAAEEBCAECEBEBBEADCABDBEDEECBACBECCAEC,,0,,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,,1.0,120.0,140.0,100.0,120.0,80.0,560.0,0,0,0,0,6.0,0,A,B,D,A,A,B,B,A,A,A,A,A,B,A,A,1,A,0,1,250.9,Desempenho satisfatório(condição social média)
210055645269,2022,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,3.0,0,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210055511173,2022,2,M,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,1,1,0,1,4.0,1,A,B,C,B,A,B,A,A,A,B,A,A,C,A,B,1,A,1,1,0.0,Desempenho satisfatório(condição social média)
210057502578,2022,5,M,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,1,0,0,2.0,0,A,B,B,A,A,B,A,A,A,A,A,A,B,A,B,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
210055560768,2022,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,1086.0,1055.0,1065.0,1076.0,519.6,593.3,550.7,696.8,DAEECECDDDCCCABECDECBCBBBBCBEACAEBBDBDD*EDCDC,DCABCDDBECBDDCBEBBCBCCDAAADCCBDABAAABBBDBBDCE,ADAAACCEAEEBBDBBBAABAEEECCDCAEAEEDCBAEBDBDECE,BADCABEBECACDBEECDECBDEEADDBBEACDCCCCCCDEBAAC,1,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,200.0,160.0,180.0,180.0,840.0,1,1,0,0,4.0,0,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,1,A,1,1,640.08,Desempenho satisfatório(condição social média)
