NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190002950726,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,445.2,497.3,522.5,541.5,EDBDCDCEEBACDAAEECCBDABACEDBAEDECBADEDBCEAEAD,AAAAA*DAABECDCCBECECEBDAEDCAAACAECAECADBCECBB,99999CABAECEABDEEEABBCDCABDBEEEAECDABDEEECBCAACECB,AEBDCCEABBEBADACACDBBCCDDBCEBBACADBCBDBCEEBBE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,80.0,100.0,120.0,520.0,D,E,A,A,4,C,A,B,C,A,C,B,A,A,A,A,A,A,B,B,A,D,B,A,A
190002950739,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,464.6,489.6,507.3,501.7,EEECABCDDBBEBAEBDABEBEDECBAAADACBADECDAACECDA,AAABABBBCCEDCBABEBECBDDBDAECBAEDBEEDADBCACCAB,DCADA99999CBABECECCECABEDACCAAEBDBDADDBBECBCEDDEDD,BBDBDDEBCEBDDAABABCEACECCDABBCAEDDAABBEDAEBED,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,80.0,120.0,0.0,440.0,F,E,D,D,3,C,A,B,D,A,A,B,A,A,A,A,A,A,B,B,B,D,A,B,B
190002930046,2019,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,518.1,533.0,576.4,535.5,AEACAECEBDBDECDADECDABDEBDBBAECDCDCEACADCBBCD,EADCCADBBDBEBAAAEBCBCCBBCDBBEDCDEADBCACBDBECD,99999DAABBABBCBCDDAECADBDEADCEEBECDCDEAEADECCDCECB,DAEACADAEBCCAECBBDBACCDBACDEABCDECBECCABDECCC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,160.0,120.0,160.0,120.0,720.0,F,F,D,D,5,D,A,C,D,B,A,B,B,B,A,B,A,A,C,B,A,E,A,C,B
190002957501,2019,3,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,509.0,514.0,517.0,377.9,540.2,556.1,418.1,CDCDDBADEEACACECAEDEABEADADADEBDAEBCBAAEDBEDE,ACAECEACABACBDADBABAECEACEBDECEDBCBAEBDBAAEEB,99999DABEABECAEDECEBEACDEBECDECDABEAEAEADECDBCBECE,EBDBCADABDBCACECBDADEDBDACBDEBBACEDBCAECBAEDB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,60.0,540.0,B,D,A,A,4,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190002957518,2019,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,520.3,455.9,491.6,370.1,AEDEEEDECDBBAEEABBBCCDCDADCEBADDEBECDCBBCEAAB,CEAAEBAEBEDABCCEBADADECACBACEDDCACCDCBBACCADD,BBDDA99999ECBAADAAEEECCEDECCDCACEDBDDBECADBBACECBB,DAEEECDABCDDBCAEDBCADBDEACBDEDBCADCAEDCADBCDB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,100.0,100.0,100.0,100.0,500.0,F,G,E,E,5,K,A,D,D,B,A,B,B,B,A,B,A,B,D,B,A,E,A,C,B
190002912983,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,430.8,515.8,478.4,407.7,DABACDAECCBCDDACBDEDDBEEDEAABCBBEDECDCAEDBAED,CEAEEBCEDBABADECDEEAEECECECAECAABDBEAADECCADE,ADCDD99999BDADCDECEBDEACCABBDBCDCBAEBECADDCEECCACC,CBAEEBEEAEDCDEAEBDEBDACCADCDAAEAEBADEBEEEEACB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,100.0,120.0,100.0,540.0,C,C,A,A,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,B,A,A,B
190006115724,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,373.3,421.7,465.5,481.1,AEECCABCCDECDCDAEADEDCCEEDDCEBADCCDDBEACBDDEB,CBDDBCEECEDCCAEEBEDEEDDCDAECABCADEBCDADCDEACD,99999EABCBCBDDAEECDACCDDEABCEDCEEDDCAECACDEECBADDD,BADBDABCCDBDCDADDABCADAACDCEDBCBDAEBEDDEACCCE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,120.0,100.0,560.0,B,E,C,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190006097885,2019,2,M,2,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,639.2,570.6,583.5,695.4,BEEACEBAEBBDECBBCDAEABBEDDABCEEACCDCCBBADBCEB,EEECCEEBACBEDBEECBAEBECABCBECDBACDCBCACCBADDB,ADBBE99999ABBAECCAAECBDDBDBABCADBBDCDECEBDBCCADBCC,BBBECEEADBEBABCEAEBDCEAECAEAECAAADEBDEAAACBAA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,140.0,140.0,140.0,640.0,E,E,D,B,4,D,A,C,C,A,B,B,B,B,A,B,A,A,B,B,A,E,A,B,B
190003732171,2019,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,487.2,544.1,556.2,557.8,DECCABCCDBECBADBBABBBCCEBDABEECBCAABCDCCCCADB,DAAAADADBCEEDCABDCCCEAACDAEDEDCABEEBCCBADADEC,99999ADAEACDADEEBCACCBDCBAABABAAEBDDADABECDCCAECCD,DBAACAECCDECDCCBAEBABCBDEECACDEDCDCACBDACAABB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,180.0,200.0,160.0,100.0,800.0,E,E,C,A,5,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,B,A
190003759026,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,509.0,514.0,517.0,446.4,525.7,532.2,490.5,EDDDADCEDAAACECADABBEDDEDDDDCEDEBAAADECBDDCCA,AEECAEDCDBCCEDEDEAEEDEEECDCAECADBEEDAEDECAEDB,99999ACBBABACCCEEAABDAADAAAEDECBDCEBBCEACDCEBAEABC,DABBCCECBDBDBCDCABBDBDEECCBBBCCDDECBBBEDADDEB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,100.0,100.0,100.0,540.0,B,B,A,A,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003759034,2019,4,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,479.6,465.6,544.3,654.5,BBACDACCABDCCADEABDDBBCDBCABEBBCACBDAABBADDAA,EDDCAADCDBDCEBCACDDBDACAEDDDDACABEDBDABAACCED,99999ABABDBCACBBAAEEDACECBDECCECCDEAEBAAADEEECAEDA,DCCBABCCCDABBEAECEACCBDCAECEADBCEDBDBAACBABAD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,160.0,120.0,120.0,40.0,560.0,E,E,D,D,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003725521,2019,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,545.5,581.5,600.4,680.6,DECDADBCECBDCACDBBBABAEDAEACEDCBCBBCABAEEDCCC,DAAAADEDCAEEACCBCDEEEDBCDECEAACDBEEBDCCABDCAC,99999BDAAACBDBAEECBCCADCDEABBCEAEBAAADEAECBDCACACD,ADBBCBEEBDECDCDBABCCDDBBBEADCDDACEBCBCEAEBCEA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,160.0,140.0,140.0,680.0,C,E,C,B,5,I,A,D,D,B,C,B,A,B,A,B,A,B,E,B,B,E,A,B,B
190003725552,2019,4,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,E,A,A,4,C,A,B,D,B,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190003762466,2019,2,M,1,1,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,510.0,513.0,,,493.3,470.0,,,CBACABCDBCBAEBAADBAEEBEBEDBECBCEDACBECDDBADEC,AEDAA99999BBDCAECAECCBDBECEABEABDBAADCADAEECBABDEB,,0,,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,,1.0,100.0,120.0,100.0,120.0,40.0,480.0,B,B,A,A,4,B,D,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190003745806,2019,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,562.7,621.3,553.3,655.6,EEBDDDDEECBCEDECDCBAEACCDBAECDBCCDADBEAECDEBB,ABABADBDAEEEBCCAACACEDBCDECAEACDBEABCCBACBCBC,BBDDB99999CCADDEBCAECACCDEDEBCCBEEAAADDEECABCACCEA,AAEBABEEACAEDDCCABCAADEACECCDDEACCCAABEAEBBEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,180.0,180.0,200.0,200.0,920.0,E,D,C,B,4,B,A,A,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A
190003755825,2019,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,509.0,514.0,517.0,595.9,650.1,587.3,737.4,DEAAEEDAECACCACCACBABEDCAEEBBEDDCEBBAACECECAC,ECACEEBCABAAADBEEACDBEADCCDADCEBAACAEBDBBAAAE,EBBAD99999BDEBCDAEEABCADBBECDECCEAAEBCEAEDCBCCAECE,AAEADBEBEBECDDEBABCBCDBB.ECCEAAADEDCCAEAEDCEB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,160.0,120.0,120.0,160.0,680.0,E,H,D,D,3,C,A,B,C,A,B,B,B,A,A,B,A,A,B,B,A,B,A,B,B
190003759234,2019,3,M,2,3,2,2,0,2,2.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,451.3,365.9,476.1,460.8,ADBBADCAEDECCDBAAABCDBECBCBBABAADCDBECBEBDCCA,CCAEBBCAECBDACBAACEBCBBDCABDCEBCCAEBACEEDBAEC,99999BDDCDAABCCBCADEBADEABEAAEEBDCDBCBABDDEEDAACDB,ABDCCEDBCBACCEBECBEACBEDBBDBECECABBDCAADCDCDB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,80.0,160.0,80.0,80.0,120.0,520.0,B,C,A,A,4,A,A,B,D,B,A,B,A,A,A,A,A,A,C,B,A,A,A,B,B
190003742521,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,397.1,426.8,391.8,494.9,CBDBBBAEADDDBEECAC*ECDCBEAAEEAACEECACACAEBDEC,AACEDEDCABDECDBAECDDCBEACACDCECCBCACDEDADCCEE,99999AEDCECBEDACEECEEBEAADEBDCCCABAECCABCBAEEAAACA,DAECCBACCCBBDDEDEAAECAEEBECEABABABDEACAAACDDE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,120.0,120.0,100.0,560.0,B,B,C,C,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A
190003745859,2019,3,M,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,410.6,539.6,542.3,418.4,DCAACBADBEDBCBDAEAADBDCDEDABECCCBCECDCBDDECCE,CCACCEAAADDEABABECAEEAEACCBECBCCCABCAEDCABDEB,99999EEABEBBBAACAACECBDDDAAADCEBECACAEAEEABCAACCAE,EEDCEBDCADEBCEAADDCBEBBCDDDADACDECEDCEADABACC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,100.0,80.0,540.0,E,F,D,D,6,G,A,B,D,A,A,B,A,B,B,B,A,A,B,A,A,D,B,A,B
190003739222,2019,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,509.0,514.0,517.0,475.0,554.9,603.8,521.5,EDCDBDCEEDCCCDADACBBCBAEABBEBADEDBEBAAEAEECDD,CBACEECCCAACACBEADCCBBCABEBAECCBBDCAAEBBCBEDE,99999EABDADACEEAECEBEAADDDACDECDDEABACCAAECBCCACCB,AECAEBCCBABCDBCCBCCEADAAADCCEDBDADCBBDCDECDBC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,120.0,140.0,180.0,660.0,B,E,B,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190003742597,2019,5,M,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,481.7,521.3,530.9,450.7,DEEDBCAAEACEECBCBDBDCADAEDEEACAEEDC*ECEDAACDA,BAABAEAACCCADCAABEEBCDAEAABCDACDBBEBACEACCCAE,99999EEDADCCDBBDEEBCCABDEEDABDEAEBAABDBDECDDEACDED,ACAEEDBBABCCABEBCDBBEEDCBABEBCBACCDECDEDDDBEB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,60.0,120.0,80.0,80.0,60.0,400.0,B,C,C,A,6,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,D,A,A,A
190003759308,2019,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,508.0,512.0,517.0,387.5,439.0,479.0,422.3,CDDDEBCEDBBAEEBDEEABABDCCDABEAACCABAAAEABDEAB,AAADCABACCAACCABABACCBAEAABEDBADBCCCBDBADADBE,CDCEA99999CBBBECEECDBEEDCEAACBAACBDCADEBEEBBAAAEDD,EBBBBBEDCDA.BDBCAEAECBEBBCAEABBABDAAAAEBCCEEB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,100.0,100.0,20.0,440.0,D,E,C,A,4,B,A,B,C,B,A,B,A,A,A,A,A,A,B,B,A,E,A,A,B
190003722465,2019,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,404.3,348.1,481.0,505.1,CACDBDADEABECBACDDBACEEDABBEDBDBADAEEDBDCCBAE,DEDCDABBBBEBAEECDDDCDCECCCAAAADDDEEECBAAACCCB,DEDBC99999EABACEDAEDCCEEBCAEECDCAEDAABDCADBCBEBBCC,BECDDCABBBDADCDAEDBEBACBBBAECCEDBCBBDBDEAABBC,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,180.0,120.0,120.0,120.0,640.0,B,D,A,B,3,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190003763183,2019,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,493.6,527.2,570.5,600.8,BBEBCECBCDDCDACBEEAEDACBBBADEBBEBBDADBAEDBEEC,CEECEEADDBBAABCBCDABCCECEBBEAECCCBAADADEDBDED,99999DEABAAEDCAABAAEABDBBDAAEEBEECDCDEBEBAEECDCACC,DDCBABCCCDCACEBDCBBBACEBEBBEBCAADACADCCDBDBEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,180.0,160.0,160.0,140.0,800.0,F,E,A,A,4,B,A,B,C,A,A,B,A,A,A,E,A,A,B,A,A,D,A,A,B
190003743134,2019,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,545.2,565.9,591.3,545.6,DEECDCEEBDCBBDECBBCACAEEABCEADCEBADCADBACBAAB,DAABADBECDEAABCAECBCBDDBEEDAAACCBEAACCEAAEABB,BBEDA99999EBBBAECBECCADCAEDADDDDEBDAADDAECACEAEBED,EBDDDBBBBECCCDDBADEBCDAECABEAABAEECADBEDBACCD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,120.0,140.0,120.0,640.0,E,C,D,B,4,D,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B
190003763082,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,495.0,553.8,534.2,493.4,BBBCADDBDCDCDADACBBBBCCDBCEDEDBCBDDEEDEEDBEEE,EEBCBBBEEBDDACAEEAECCACCEDCCBAEBCCEAACBDAACEB,99999CDDADDCBDDBDBDBDAAEEBAEAEEAECCBCBAAADAAADCBEE,AEEBABCCDDEDBBDEEAEACCEDDBCCCCBBDCCEDBDDABDEA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,160.0,640.0,E,F,B,D,3,E,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
