NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
200003451225,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,485.4,541.0,607.2,489.4,DACEDAABCCEDEBCDAECBDCCDCDEBAECBBBCAEDCAEECEC,ACDAECEAEABDADCACBDEDACCEDECBAECADECCBCABABBE,ADCCD99999DBACAEADAADABDECDAADDBADCDAEBDACEACCBEAC,BABBACCBBBBDDCACBCCADEDDBBCDCDACAAADBBCDECACA,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,140.0,180.0,160.0,140.0,120.0,740.0,E,F,F,D,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
200003697909,2020,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,503.1,612.3,581.6,532.8,DAEABEADACEDEBDBACDEECAAEECCDDDEDCCDBEDEECCAC,ADECBDDAAEDAEEBEBCADEACAECACCABDCDCAAAEBBBCAD,CACCB99999AEECABAEABCEACDAACECDDEBCCCAEADCCCAAADBA,CBDEADAABDBDCACBBEBCDBDBDCCEAEEDCEDABABCDBEDB,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,140.0,120.0,140.0,160.0,680.0,C,E,A,B,5.0,B,A,B,D,B,B,B,A,A,A,B,A,A,B,B,A,B,A,A,B
200002396007,2020,4,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,555.1,483.9,555.4,380.3,EDEEACCADDCEBEEBBCAEEDCDAEDDABACDDDACCDEEEDDA,AEECADDABAEBACCDDDCEDACDEBBDCBACDABDEEEEAEDBD,DCBAA99999DEEDBEBEBEAADBCEEADEDBADAECEAEBAADEEDCDA,BDCCCBBDADDABDCDCABAEEBABCBABADABBBCDBAEECCAA,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,100.0,120.0,120.0,120.0,80.0,540.0,E,D,F,B,6.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,D,A,A,A
200005181570,2020,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,C,A,A,5.0,B,A,B,C,A,A,B,B,A,A,A,A,A,B,B,A,C,A,A,B
200006737672,2020,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,566.0,625.9,592.9,430.6,CAADDDCCCECDEDE.BBDCDBDDADCCCDCBDADDCDDBACDCC,DDDABDCAAEDBACBBACEDABDABCACCCADCDDCABDBDDCDD,CADEC99999CEABCBACEBEDDBDBEAECDDDBCDDBAADECCABBDBB,EECDBEACBDDCDDCDBEDDDEDBAADBBCECCEDCBACADDECE,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,120.0,120.0,120.0,160.0,640.0,C,E,A,B,6.0,D,A,C,E,B,B,B,B,A,A,B,A,A,C,A,A,E,A,A,A
200002976538,2020,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,509.9,0.0,443.8,530.8,EDBBEABCAECBDBABDACACABEDEBABCDDCBCDADAECAECD,.............................................,EABBD99999BBDAACDCDAABCBAEEDEAAEEDBB..............,BDBDBACBCBBACABEBACEBAEEEABCBCCECDBCCECCAEBBA,0,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,120.0,200.0,140.0,120.0,120.0,700.0,H,C,F,C,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
200006291880,2020,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,513.4,605.1,574.4,573.8,DCCBDDDCCBDEABABACEEBAADDDDCAECEDACBDACAEDAED,BDDBDEEABACDEDEBDBEDDADBCDABAABCDCEEBCBEBBABE,99999DCCDEDBECAEADBEDEBDEBAAADEAAEEDDEADCDABABBBAA,BACEDDDBABBEDCBBDDCAEECCDDABCDBBEABDDADEACDCA,1,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,180.0,200.0,160.0,160.0,200.0,900.0,C,C,C,A,7.0,B,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,D,A,B,B
200005920648,2020,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,437.3,541.8,536.4,519.5,CCDAEEDACCEDDEADEAECEAAAADABDDCECADDECDDCEDEC,BDDBDCEAEADDBCEBEDCAAADCEDCDDBDCCDCCBCCAAAEAD,AACEE99999DCCCACBDAEDABDBBCAADDBDEADDAECCBEBAEBCEB,BBBEBBBDBEEEDBCECEDBC*CCCAEDBAEEBEBACCCBBEEAA,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,120.0,120.0,120.0,140.0,0.0,500.0,D,D,A,B,2.0,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,C,A,B,B
200003409456,2020,1,M,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,C,C,C,3.0,C,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,C,A,A,B
200001885088,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,569.0,580.0,,,430.9,484.5,,,DDCACDCADCDABAEEDCEDABDDCCADEEACDAAACADCEAABD,AAAAA99999DBCACBDBBDCCDEBDEEBBADAAEBDDABDABEADDCCB,,0,,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,,1.0,160.0,120.0,120.0,120.0,140.0,660.0,B,B,F,B,2.0,A,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B
200004086310,2020,2,M,1,4,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,525.0,510.9,502.1,668.1,ECBDDCEDBEDEACCACCEEBADCBCACECACCCEECBBEBDADC,CADACDBEBAEACECDDBBDADAEBBACAABAADBCBCBCAEABD,99999CBACBDBCABDBEDEDADDABEBAAABAABCDDAADDDABDAAAA,DABCCEECCBEDCBADEADAECBCACECEBBBABDEAEAAEBAAC,1,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,120.0,40.0,40.0,140.0,40.0,380.0,D,F,A,B,3.0,C,A,B,D,A,A,B,B,A,A,B,A,A,B,A,A,C,A,B,B
200001801459,2020,1,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,558.8,544.7,504.5,662.0,CAEBBECCACCBBCEDACDBDBDAADECCECDECECADBEDBDAD,EACABDEDAADBADEDADECDDAEACAACAEDECDBADCBEACDD,99999CDCCDBDDDABDEEBEACACAACEADDDBDDCCACEEBCAEDDBA,EEECCEDCABBCBADCCADCDDACABCEDDBDCCBECCBAEDEAD,1,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,140.0,200.0,140.0,140.0,160.0,780.0,C,E,A,B,5.0,D,A,B,D,A,A,B,A,A,A,B,A,A,B,A,A,C,A,B,B
200004472806,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,514.9,386.1,476.2,493.2,DAAEDBACCCBBBCCEBEDEDADACDECADDBEADCBDABDBCEB,CDEBEEACDDACEEADCCEADBDDADEBBDCDEADBABCBCBCAD,99999BDCEDCBACDAAAABBDCDCCAACCCDEAAECCBAADBEBEBDCB,DEACADEAADBBCABDDABDCDBDEBCCDCBEAEAEACBDBDEBD,1,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,140.0,100.0,120.0,120.0,600.0,E,F,D,D,3.0,D,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,D,A,B,B
200005844941,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,H,F,B,2.0,B,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,C,A,A,B
200001021257,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,347.9,386.1,479.5,353.8,CCEADBCEBDEEBEEBDBCAEDCADCBADBCBDCDDEDADCEAEC,ACEAADBEEACBDCAEBADCDCADDDBBECEBAACEBADCCABCE,99999CADCCDECEEADEBBCADBCBEECDDBADEABCEDDBACEBBAED,BECDEEECACDBCDDEAEABAEDEBCBABEBCCEDDADECCDBAE,1,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,100.0,40.0,40.0,120.0,40.0,340.0,E,D,B,B,3.0,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,C,A,A,A
200006611676,2020,4,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,468.0,372.8,476.6,534.8,DDCBAABABEBCAECBEBCADCCABCCBDCDCEBABECACEBCAD,DDBABABABCCCCBCECABEACABCCABCEECABCDEBAAABCCA,99999BBCDADACECCECAADAADEAECADEABCABBCAAECDACABABA,BDBCABADDEDAEBCDABBBDEBCAACEBACBDBAAAAACCDDBA,1,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,80.0,120.0,120.0,80.0,80.0,480.0,D,E,C,C,4.0,C,A,B,C,A,A,B,A,A,A,B,A,A,C,A,A,D,A,A,B
200004094156,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,573.3,647.6,598.2,708.2,DACACCDECDDDBBCADAEDBDCDCCEDAEBEDADBDCCAABEDD,BDDAECEABDCDADBEADDDDADCDDEAADACACCCACEEAECDE,AACBD99999DBECACADBAECBADBBCADDBAECDCEABEBADDBBECE,BDCCBCECBECBDBACDBCEEEBCCEABCAABECBCEBDCCDCAA,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,120.0,120.0,140.0,140.0,140.0,660.0,E,E,C,B,4.0,D,A,B,C,A,B,B,B,A,A,B,A,A,B,A,A,C,A,A,B
200005437002,2020,3,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,C,D,B,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
200003242965,2020,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,562.2,520.6,461.2,489.5,AABBDDCABEACECEDEDABDEBCEAECCDABCBDDEBADAEDBA,ACEDADDDCABABCEBDAABEACADCDBCECABDCEACBBDEBDA,EDBBE99999EADCCABEEBAABCEBCAEAADEBADAEAEEBEEBCADBA,CEACBEBCDECABBCEDEBABDCBABDEBCECBEDCADDABBEBE,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,100.0,100.0,60.0,80.0,80.0,420.0,B,D,A,A,5.0,A,A,C,D,B,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
200006652946,2020,1,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,B,B,5.0,C,A,B,C,B,B,B,A,B,A,B,A,B,C,B,A,C,A,B,B
200005783372,2020,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,541.4,532.9,577.2,631.4,EEBDDCAAEEBCECCCADBADADAAEECCDBBECEDAACEBBCEC,AABABDAAADBEDEECACBAEACBECECAAEDDDABAAABDDCBA,99999CCEEECADBCACEBAEECCDDADEABDDBDDBAAADABCCCADBD,AEEDEDBCDBABBAACADBCBDBBDACACCADBEDECAEADAEAB,1,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,120.0,120.0,100.0,120.0,580.0,H,C,B,A,2.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
200006441539,2020,2,F,0,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,B,B,B,3.0,B,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,D,A,A,A
200003531449,2020,4,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,383.7,478.2,511.1,364.4,ECDCEDCECDAEAECBCAAACACBEDCCECEAEDCBABDBBBCCA,EEEAEADBCADBBACADBEADBACEEACCBDACEDABCBCDDCCD,CADAE99999CEAABBDCBEEADBCAEAABCAEDDEDDCBBEADBDCCBA,BBCDDBBBDDCCDDDABDCBBACBCBBECDCCCEBDDDDDEDDAA,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,120.0,120.0,100.0,80.0,100.0,520.0,H,E,F,F,5.0,D,A,B,D,B,B,B,B,B,A,B,A,A,B,A,A,E,A,B,B
200003299563,2020,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,531.6,594.1,550.4,624.3,DCDACCCCAACECDCAEAEEADCDEECDCBEDDCBDADCDDAECC,BBECBACDEBDAABDBABBABEACACDDDBDADEDCAAAEDAECE,DADDA99999ADADECDBAADBCBDEEDCCDECDBBDAAAACEDADDBBD,CADBAEACCAEADBDEBACEABCECECCCCDDBCECABCEDDBAB,0,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,120.0,40.0,40.0,120.0,40.0,360.0,B,B,C,C,4.0,C,A,B,D,A,B,B,B,A,A,B,A,A,B,A,A,C,A,B,B
200002728008,2020,3,F,1,5,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,488.8,566.6,489.8,455.6,AABCEACACAACDDEAEBDECDDDCECDDCCCDEEDAEADACCCD,ACBCAEBCEDDAABDCDDCACABBCAAEDCDACDDEBAACDADEE,AABEC99999ABCDCCDAAACEBEAAADABAAADDCEAABAECCADEBBD,DEDCEDBDDEEACEAEBCBCDDCBDBECBEEEDDDAEEAAAEBAA,0,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,160.0,120.0,140.0,120.0,80.0,620.0,C,C,A,A,4.0,D,A,B,D,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B
200001505457,2020,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,C,F,C,3.0,B,A,B,C,A,A,B,A,A,A,B,A,A,C,B,A,D,A,A,B
200001358250,2020,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,543.3,552.8,569.6,529.2,DABBCECEABDCBBACDEEBBCCDCCDADEECECBCDCEADADDC,BEDBDDEAEACDACECEBEDAADCDBEABADAEECAACDEBACAE,ACACD99999DBCBACADAADCBBEBACADDAAEADEEADCBEEBBBEDA,BAADBABACEBBADDCDCABEAEDDBECCDAEEBBDDCCCEBABA,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,160.0,180.0,180.0,200.0,180.0,900.0,E,E,A,A,4.0,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,D,A,A,B
200002990803,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,419.6,517.9,537.6,577.2,DADDDABECDCBCEBCDEAEBDDEEACDCBEACDDEBDDECECCA,BECBDADEDBDBCCCEDABDDDAEBEADEBBDBADEECACADABD,99999CECACADDABDAECAAADBABEDCECBADAACDCBDCEAABCDEB,BACCDBBBEADBBDBACCDBDBAEDCECECABCECBCADBEDCBA,1,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,160.0,180.0,180.0,180.0,200.0,900.0,D,E,B,C,4.0,B,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,D,A,A,B
200003157259,2020,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,463.5,490.0,576.1,566.7,DDECAADEBECEDBBEBEACEDDDBACAACDDAEBCEBCBCCCEE,CEDBDBABBCEBBACEDAAADBCDCABDDABDAACDAAEDECCAD,ECDDA99999ADDBBECECAAADBACEAADDAEBCADDABDDADCACADA,BADCBDEDAEEADADBEBBECCBAAEEAECBCADBEDBCAEBEBA,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,100.0,120.0,120.0,100.0,80.0,520.0,D,F,D,D,3.0,C,A,B,C,B,B,B,A,B,A,B,A,A,C,A,A,D,B,B,B
200001416061,2020,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,B,A,A,5.0,A,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A
200001251843,2020,3,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,348.2,333.7,420.5,369.6,AAACEBECCEABDEEBADCEDBEDADABCAEADACABECEDDEAD,EBAEDEBBDCBBDDEAEAEDBDAEECCCEDCDEECACABECCAAB,99999DCECEABCCEDEAECDEDAEECECDEACDBEEDEDCEBECDBACC,ACAABAABEEEBCBCBBECDDCEABCDEDEABEEABEBEACCEDA,1,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,120.0,40.0,40.0,100.0,40.0,340.0,B,B,A,B,3.0,B,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,B,A,A,B
