NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210051405736,2021,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,569.2,568.9,560.8,686.0,BCEDBBDAADCCABCAEABABEEBDCDAABECBCDECBCDDABCE,EBCCCDECACEDCAEAABCAEBEBBDCBBCBADAACABADCEBEA,DBBAC99999DCECCCADABCCBDCADAADDBBDDBCEEAACCDABAECD,DBAEBACDDCDCCBDBBBCDACCBDEAEBBDDDCCEDDCABDEBA,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,160.0,120.0,160.0,200.0,760.0,F,F,B,B,5.0,F,A,C,D,B,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B
210051857436,2021,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,457.6,549.2,491.8,528.4,EDECABBCCCCDAECBEBEABEBEADAEBCDDABBCEDCDDBDCC,BBEECAABACCBEAEABACDCBEBADEECEAADECBBCAACDABD,99999AAECCCDACCCBDCBEDACAEBCBEDDBEABEDCABDEDABAAEB,DBAADADDCBCEBBCDCCCEBDAEEAEEBCCEACDCBDCABACBA,1,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,160.0,180.0,140.0,180.0,160.0,820.0,B,E,B,D,4.0,E,A,B,D,A,B,B,A,A,A,B,A,A,B,A,A,D,A,A,B
210051604771,2021,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,486.8,476.0,538.9,608.1,ECBDCBDADDDDCAEAADEAAEECEBBDEBDDECBECCADDAADD,DDABEABBCBEBEAEAAEBBCAEAADADAAADCAEABBBEEDCBA,99999AACCACDBBBABDDBAEBBAAAABDBBBEEDCBEACDDDACDDCB,EAAEBDDDEEDACBBBECDAABADDABACADDEBECCACCBECBD,1,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,180.0,120.0,120.0,140.0,680.0,E,C,D,C,3.0,B,A,B,C,A,A,B,B,A,A,A,A,A,A,A,A,C,A,A,B
210053426201,2021,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,416.0,424.4,459.7,416.2,DCEAEADCEDACBEDBEAEDCDACDCAEBEDBCEBBADCDBCDCA,DEBBECABEAEBCBCCACBDADBBACBECABECADEBCAEBDBCA,99999.....ECBEBCADABECEACDCEDBDEDADDEECADCDEACAABE,CDCBACBDDBCEDCAABEDBDDBECBDCADBADCBCEBECBCADC,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,200.0,160.0,160.0,160.0,800.0,A,C,C,B,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A
210051881315,2021,4,M,1,4,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,381.9,427.1,509.9,624.6,DBDDECCDBCDEAACCAACACDCBBBCABECAABEBCDCEEAEBE,CDACDAADBACCADEAECEDBCABEBEABEDEACBADEABCDACC,99999EADEABDCEEADCECBDDAEADCBACECADABCABCEDACBBBAC,DBCCADBEDEBEACBACDCEECEEDCCCDBECACDCCDEBCDDCE,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,80.0,140.0,100.0,120.0,160.0,600.0,B,C,A,A,6.0,C,A,C,D,A,B,B,B,A,A,A,A,A,B,B,A,D,A,A,B
210051345210,2021,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,415.1,408.7,440.3,524.9,DABDBECDACEAACEECABBEECCDBBDAEACBEDDBCEBBEDAA,BECDCACACDEBABDCEADBDAEAECCBDBABEBDDCAECBDECB,99999EADBDCBBADECBADAEDBCBAACDEBAEADEBCEAACBADEACD,DACEBDEDDCBADAEBEDCCDBDBEBBEBAEEEBDAADADDCBEC,1,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,100.0,160.0,100.0,120.0,120.0,600.0,C,E,F,F,4.0,C,A,B,C,B,A,B,A,A,A,B,A,B,B,B,A,C,A,B,B
210052616948,2021,4,M,1,3,2,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,G,D,D,4.0,H,A,C,D,C,A,B,A,B,A,B,A,B,B,A,A,E,A,B,B
210053001732,2021,3,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,A,A,3.0,B,A,B,D,B,B,B,A,A,A,B,A,A,B,A,A,B,A,A,B
210052028689,2021,2,M,1,1,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,911.0,880.0,890.0,902.0,426.5,414.9,430.6,619.0,CCEDDCBCDBBEDECCACAABEBDBBEBCAAADDABADEEBBCCA,CCBACDAABBEDDDBECBAEBCAADCAABDBCAABABDBADBCCB,DBBBA99999CBCABCBACEDCDEBCCAECCBDCEBCDCCCEBBCAAADB,BACAAEBCBCEADCDDCDDADECCEBBDEDECDABACDBCAECBB,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,120.0,120.0,140.0,160.0,660.0,C,G,C,D,4.0,E,A,E,D,A,C,B,C,A,A,B,A,B,E,B,A,E,A,D,B
210053362010,2021,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,493.4,344.6,509.8,601.4,BCEDBCDDCDCBBECBADAAAEECAABACDCEDEDCCDCDDABEA,EBABCCEBBBCDACBADBDECABABBCDAEBCCAAEADBCBEAAC,99999AAECEDDABCEECDDACABCBEBACDACEEECDEACDDACAACEE,EEAEDBDDCCCCAEBCCCDACEACBABCBADBBDCABDCADDECC,1,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,140.0,200.0,120.0,140.0,140.0,740.0,B,B,D,D,4.0,B,A,B,D,B,A,B,A,A,A,B,A,A,A,A,A,D,A,B,B
210052621482,2021,1,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,D,A,A,5.0,C,A,B,D,A,B,B,B,A,A,B,A,A,B,A,A,E,A,A,B
210053838343,2021,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,434.5,554.9,506.7,402.9,AADCBDEAECEBECBDAABABACBCBECEDACCACEEDADBCCBD,EEDCDAEABACBBABCDCACAAEEBBEBCCAEABDBAECBAAEDA,DCAAB99999ECEABBABAEDDEABBBACCADBDCDDAECBBEDACDCED,CBEACCABADDEDBBADEAACCEABDBEAAEACCADDABCDEEED,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,100.0,80.0,80.0,0.0,380.0,E,E,B,B,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,E,A,A,B
210054263801,2021,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,487.5,450.7,523.9,499.0,AADBEDAEBBDDBEACDABDCCAEEAEAEDCBECEDDBDACBEAE,BEACEDBBDDEBCDABACDEBEEBEDCBABAECAEBDBCBACECA,CAAAC99999BDCEEABEBAAEBDDABCDADDCACAECBCAEEAAEECCA,DDEBBDDABEABEBCADDEACACAEABBAEDAACECDAEABCEDA,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,160.0,180.0,160.0,180.0,200.0,880.0,F,F,B,B,4.0,C,A,C,D,B,A,B,A,A,A,A,A,A,C,B,A,E,A,B,B
210051908989,2021,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,909.0,881.0,892.0,899.0,467.9,419.7,450.9,454.0,BADDECDEADBDDACCAECAAECEECDDDAACDBBBCCADBBADD,AAAECACEEBDDCAEBBEDDACBCCBEDEBCCBEEDBCCDAECCA,AAEEE99999ADADDEDCADCABBDADDBBACCACDCDCDABDBBACCCE,DBDAABCECCBAEBECABDECBCBBAAABDCDCBDBCCBDCBECD,0,EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD,BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA,ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC,EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB,1.0,120.0,140.0,120.0,120.0,120.0,620.0,H,F,F,D,3.0,D,A,C,D,B,B,B,B,B,A,B,A,A,B,B,A,C,A,A,B
210051329049,2021,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,530.8,598.7,601.3,692.8,BADDDDACECDBBCCECD.CBBBCDA.ABEADDACBCDECBCEAE,ECADACEBCAEBBABBBAAAADECBBADCDBCBDEDDEBACCAAE,DCABB99999DCDADCADACCCEBCDDABCBDDCDDBABCDCDBCDDBEC,CBCAEBBCCDCDBECCCBBBEDADDEBDCBEDCBCAEBBDAEBCB,0,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,160.0,200.0,160.0,180.0,200.0,900.0,D,E,A,B,2.0,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,B,B
210052676797,2021,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,911.0,880.0,890.0,902.0,616.9,663.8,624.8,700.4,CCECADACEEEAEEAEBCACEDCABBBBBCDCECBAAEDDBECDD,DBBAAEEEBBABEEEEBAAEAEAEACCEABEEDEBACCBBCBADC,ABACA99999CDEACCBADCBBCEBDDDACEBDEDBDDACEEDDEBDDBB,DCCCCBCDCCDDEDCDCABEECEBDBCABEEDCBEAEDBBAEBCA,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,160.0,180.0,160.0,200.0,200.0,900.0,C,E,F,B,2.0,B,B,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B
210052949420,2021,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,911.0,880.0,890.0,902.0,575.7,563.1,554.5,666.3,CDCDBDABEEDEEBECCACBBDAADDDEABAABCDABBBEBECDC,EABAABECBADBBEDEAEBEAEDEACABDDDABABEDABBABABC,ADDAA99999BDDDEDBACCBBEEDEDBAAEADEBEACACEAADAACDDB,DCCCBDACCDDDDDDDCCEABCEABCBBDBAAEACAEDBDCDCDA,0,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,180.0,100.0,160.0,180.0,740.0,F,E,D,B,4.0,G,A,C,D,B,A,B,B,B,A,B,A,A,B,A,A,D,A,B,B
210052331176,2021,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,476.6,348.0,424.5,456.8,ECCCEEBBEBBDCEACADCBCEACCDADEDAEBABDECBEAD.BC,DADBCBCEADCEDCABDBADEECDBDBDBAEBDCDBACDDCEEBC,99999EDAACEEEACEBDADEDCBDABDAAAECBDBDDCABEAECDADBE,BDDDEABCECACBCAAEBDCDBDAEBDCBDEADBCBDAEBDCDAE,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,120.0,140.0,120.0,140.0,200.0,720.0,B,B,A,A,3.0,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
210053799072,2021,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,528.1,605.9,537.1,490.6,AAEECDCEDACADADADBDADBBCCABCCECAEACBBEADEEBAE,BDECCADBCEDBEBACDBAABDEECCEADDBEBDADBABDADEDB,DEAAD99999BDCDCADCCAAEBDDABBCAACDABACDDBDACADCECAB,BDBABBAEDBBCCBCAADBDBABDDCCDDEECCDDCCDDDBAECB,0,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,160.0,200.0,120.0,180.0,200.0,860.0,E,E,A,A,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210051309494,2021,3,F,0,0,0,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,879.0,889.0,,,411.2,403.6,,,BDACACCDECDACDABADEAABDCEDCEECDCAEECAAAACADDC,99999ACABDBECBBAEBDCCDAABAEBADAECACDEDBBDAAEDACDAC,,1,,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,B,B,A,A,4.0,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
210053034339,2021,4,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,375.9,420.3,363.9,430.2,DBCADDADACDACAEBCBCDDAAEDAEACEADBEBADCEAEDBDA,DDEABAEBCDECDDBDBCAACDABBEBCACAEDEABECCBCDDBC,99999DBAEDABADDCDEBCDABDCBACDADCAAEADDBBECADABBDAC,ACBDCABEABAABABBAEADEABDACEBEEEDAEECCABEDCBAA,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,80.0,120.0,100.0,120.0,100.0,520.0,B,C,A,F,7.0,B,A,B,D,B,B,B,A,A,A,A,A,A,B,B,A,E,A,A,B
210053428608,2021,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,911.0,880.0,890.0,902.0,443.4,442.2,469.8,528.1,CCCDDDBDAEAAAEEAECBBCDDACCBCADEBCDBAABEEAEDBA,ACAAAEADDBBD.EEDAAADDEABABACDADABAAEABAABBCEA,99999AAADADBDAEDCA.DDBEEED.DAABDDABBDCADDCAAEDBEDB,BCCBBABCDDBADDCDDCBDDEEDBDCADDBDEAADDEEAACCDE,1,CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB,BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC,ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD,ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA,1.0,120.0,180.0,120.0,160.0,200.0,780.0,E,E,F,B,2.0,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
210052990792,2021,7,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,B,B,5.0,B,B,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
210054304748,2021,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,420.0,490.4,460.1,406.7,AAEABECBACBCCABABCBDCCAEEDECDCEBCDCBCDEBCCCCC,ABDDBCABEDDCEBAABDACBDDCEBEBCDABCBABDBEDAEBDA,99999EACAABACCDBDBBCADEBABCBAADDCCDACBBCAEEDDDEDCB,ECDACBDCBAABCBBBDCBABABDACCBDCEEAEEACDAABBBDA,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,100.0,120.0,100.0,100.0,120.0,540.0,B,B,A,A,4.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210054289988,2021,3,M,1,4,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,494.9,547.3,505.7,568.0,DEBBBCDBAACDDABBEABABBBDBABDAEDCBDCBCCCDCCCCA,ECABDAEAEABBBABCABABCEDDBEEECEADBBDCBEBEEAAED,99999DDADEACABBDADAABEEABBCDCCBDAAECDECADDCCCEBBEE,CACAEBDEDBBBCDBCCEAAADEDCDCBCCDCCADCBBCDECBAD,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,140.0,180.0,120.0,160.0,140.0,740.0,H,E,F,D,4.0,B,A,C,C,A,A,B,B,A,A,A,A,A,B,B,A,C,A,B,B
210053407605,2021,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,354.3,396.6,436.8,395.0,BACAEBEBBABAAEBBCACCDDBAEDCCACEEBCBCEDADDEAAB,CDCBDCDDCBBBACCCEDECEDBBCEBDEEAACBEBEEBDAAABB,99999ABAECBCAEECDBECEDDDCDDEDEEDCCABEDDBECCABBECCD,CBBCDAABDCBCBEDCAEBBCCBEACCBBEEEACECEDEDCDDDB,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,160.0,200.0,140.0,180.0,200.0,880.0,H,C,C,B,4.0,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,A,A,B,B
210051153740,2021,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,912.0,882.0,891.0,901.0,399.2,466.6,511.9,691.4,BDDCDEBAEECEDBDBCBCADACEAACADBBDADACEBBDBEACE,DACBABDCEAEBDDEADEEBABDDAEBECDCBBDECCBBADAEBC,99999DCACADBDBEDBAAEBACABCCEDEDDDACADAADDCACAEBCEA,ACCAABBEDDCDDC*CDBACCDADDCBECCAEADBACBCDDEBDC,1,DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB,EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB,ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB,DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE,1.0,80.0,200.0,100.0,120.0,120.0,620.0,E,C,A,B,3.0,C,A,B,C,B,B,B,B,B,A,B,A,A,C,A,A,D,A,B,B
210052565280,2021,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,910.0,879.0,889.0,900.0,522.8,655.4,567.4,545.7,AABCCCCDDACABCACBCBADDCADDAACCCBEAACDBCBDEBCC,BAECCADBCEDBEBBACBEABEECCEEABCEABACCBABBADEDB,99999CAEEADCCDEADEEDBDABDABBEDEADCEACCBBBAAECABBAE,CDCDDBCCABCCBCAAACEBDAEBACDCBBCBACBBDCECCAACA,1,ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE,BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB,CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC,DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE,1.0,120.0,180.0,120.0,140.0,180.0,740.0,B,G,A,D,4.0,C,A,B,C,B,B,B,A,A,A,A,A,A,B,B,A,D,A,B,B
